0 -nan -nan -nan -nan
0.7115 0.0655678 0.746031 -0.197263 -0.262831
0.7116 0.0656172 0.746422 -0.197331 -0.262949
0.7117 0.0656666 0.746813 -0.197399 -0.263066
0.7118 0.0657159 0.747204 -0.197468 -0.263184
0.7119 0.0657653 0.747595 -0.197536 -0.263301
0.712 0.0658147 0.747987 -0.197604 -0.263419
0.7121 0.0658641 0.748378 -0.197672 -0.263536
0.7122 0.0659135 0.74877 -0.19774 -0.263653
0.7123 0.065963 0.749162 -0.197808 -0.263771
0.7124 0.0660124 0.749554 -0.197876 -0.263888
0.7125 0.0660618 0.749946 -0.197944 -0.264006
0.7126 0.0661113 0.750338 -0.198012 -0.264123
0.7127 0.0661607 0.750731 -0.19808 -0.264241
0.7128 0.0662102 0.751124 -0.198148 -0.264358
0.7129 0.0662597 0.751517 -0.198216 -0.264475
0.713 0.0663092 0.75191 -0.198283 -0.264593
0.7131 0.0663587 0.752303 -0.198351 -0.26471
0.7132 0.0664082 0.752697 -0.198419 -0.264827
0.7133 0.0664577 0.753091 -0.198487 -0.264944
0.7134 0.0665072 0.753484 -0.198555 -0.265062
0.7135 0.0665567 0.753878 -0.198622 -0.265179
0.7136 0.0666063 0.754273 -0.19869 -0.265296
0.7137 0.0666558 0.754667 -0.198758 -0.265413
0.7138 0.0667054 0.755062 -0.198825 -0.265531
0.7139 0.066755 0.755456 -0.198893 -0.265648
0.714 0.0668046 0.755851 -0.198961 -0.265765
0.7141 0.0668541 0.756246 -0.199028 -0.265882
0.7142 0.0669037 0.756642 -0.199096 -0.265999
0.7143 0.0669534 0.757037 -0.199163 -0.266117
0.7144 0.067003 0.757433 -0.199231 -0.266234
0.7145 0.0670526 0.757829 -0.199298 -0.266351
0.7146 0.0671022 0.758225 -0.199366 -0.266468
0.7147 0.0671519 0.758621 -0.199433 -0.266585
0.7148 0.0672015 0.759017 -0.1995 -0.266702
0.7149 0.0672512 0.759414 -0.199568 -0.266819
0.715 0.0673009 0.75981 -0.199635 -0.266936
0.7151 0.0673506 0.760207 -0.199702 -0.267053
0.7152 0.0674002 0.760604 -0.19977 -0.26717
0.7153 0.0674499 0.761002 -0.199837 -0.267287
0.7154 0.0674997 0.761399 -0.199904 -0.267404
0.7155 0.0675494 0.761797 -0.199972 -0.267521
0.7156 0.0675991 0.762194 -0.200039 -0.267638
0.7157 0.0676488 0.762592 -0.200106 -0.267755
0.7158 0.0676986 0.762991 -0.200173 -0.267872
0.7159 0.0677483 0.763389 -0.20024 -0.267989
0.716 0.0677981 0.763787 -0.200307 -0.268105
0.7161 0.0678479 0.764186 -0.200374 -0.268222
0.7162 0.0678977 0.764585 -0.200441 -0.268339
0.7163 0.0679475 0.764984 -0.200508 -0.268456
0.7164 0.0679973 0.765383 -0.200575 -0.268573
0.7165 0.0680471 0.765783 -0.200642 -0.26869
0.7166 0.0680969 0.766182 -0.200709 -0.268806
0.7167 0.0681467 0.766582 -0.200776 -0.268923
0.7168 0.0681966 0.766982 -0.200843 -0.26904
0.7169 0.0682464 0.767382 -0.20091 -0.269157
0.717 0.0682963 0.767782 -0.200977 -0.269273
0.7171 0.0683461 0.768183 -0.201044 -0.26939
0.7172 0.068396 0.768584 -0.201111 -0.269507
0.7173 0.0684459 0.768985 -0.201177 -0.269623
0.7174 0.0684958 0.769386 -0.201244 -0.26974
0.7175 0.0685457 0.769787 -0.201311 -0.269857
0.7176 0.0685956 0.770188 -0.201378 -0.269973
0.7177 0.0686455 0.77059 -0.201444 -0.27009
0.7178 0.0686954 0.770992 -0.201511 -0.270206
0.7179 0.0687454 0.771394 -0.201578 -0.270323
0.718 0.0687953 0.771796 -0.201644 -0.27044
0.7181 0.0688453 0.772198 -0.201711 -0.270556
0.7182 0.0688952 0.772601 -0.201777 -0.270673
0.7183 0.0689452 0.773003 -0.201844 -0.270789
0.7184 0.0689952 0.773406 -0.20191 -0.270906
0.7185 0.0690452 0.773809 -0.201977 -0.271022
0.7186 0.0690952 0.774212 -0.202043 -0.271139
0.7187 0.0691452 0.774616 -0.20211 -0.271255
0.7188 0.0691952 0.775019 -0.202176 -0.271371
0.7189 0.0692452 0.775423 -0.202243 -0.271488
0.719 0.0692953 0.775827 -0.202309 -0.271604
0.7191 0.0693453 0.776231 -0.202375 -0.271721
0.7192 0.0693954 0.776636 -0.202442 -0.271837
0.7193 0.0694454 0.77704 -0.202508 -0.271953
0.7194 0.0694955 0.777445 -0.202574 -0.27207
0.7195 0.0695456 0.77785 -0.20264 -0.272186
0.7196 0.0695957 0.778255 -0.202707 -0.272302
0.7197 0.0696458 0.77866 -0.202773 -0.272419
0.7198 0.0696959 0.779065 -0.202839 -0.272535
0.7199 0.069746 0.779471 -0.202905 -0.272651
0.72 0.0697961 0.779877 -0.202971 -0.272767
0.7201 0.0698463 0.780283 -0.203037 -0.272884
0.7202 0.0698964 0.780689 -0.203103 -0.273
0.7203 0.0699466 0.781095 -0.203169 -0.273116
0.7204 0.0699967 0.781502 -0.203235 -0.273232
0.7205 0.0700469 0.781909 -0.203301 -0.273348
0.7206 0.0700971 0.782316 -0.203367 -0.273464
0.7207 0.0701473 0.782723 -0.203433 -0.273581
0.7208 0.0701974 0.78313 -0.203499 -0.273697
0.7209 0.0702477 0.783537 -0.203565 -0.273813
0.721 0.0702979 0.783945 -0.203631 -0.273929
0.7211 0.0703481 0.784353 -0.203697 -0.274045
0.7212 0.0703983 0.784761 -0.203763 -0.274161
0.7213 0.0704486 0.785169 -0.203828 -0.274277
0.7214 0.0704988 0.785578 -0.203894 -0.274393
0.7215 0.0705491 0.785986 -0.20396 -0.274509
0.7216 0.0705993 0.786395 -0.204026 -0.274625
0.7217 0.0706496 0.786804 -0.204091 -0.274741
0.7218 0.0706999 0.787213 -0.204157 -0.274857
0.7219 0.0707502 0.787622 -0.204223 -0.274973
0.722 0.0708005 0.788032 -0.204288 -0.275089
0.7221 0.0708508 0.788442 -0.204354 -0.275205
0.7222 0.0709011 0.788851 -0.204419 -0.27532
0.7223 0.0709514 0.789262 -0.204485 -0.275436
0.7224 0.0710018 0.789672 -0.20455 -0.275552
0.7225 0.0710521 0.790082 -0.204616 -0.275668
0.7226 0.0711025 0.790493 -0.204681 -0.275784
0.7227 0.0711528 0.790904 -0.204747 -0.2759
0.7228 0.0712032 0.791315 -0.204812 -0.276015
0.7229 0.0712536 0.791726 -0.204878 -0.276131
0.723 0.071304 0.792137 -0.204943 -0.276247
0.7231 0.0713544 0.792549 -0.205008 -0.276363
0.7232 0.0714048 0.792961 -0.205074 -0.276478
0.7233 0.0714552 0.793373 -0.205139 -0.276594
0.7234 0.0715056 0.793785 -0.205204 -0.27671
0.7235 0.071556 0.794197 -0.205269 -0.276825
0.7236 0.0716065 0.79461 -0.205335 -0.276941
0.7237 0.0716569 0.795022 -0.2054 -0.277057
0.7238 0.0717074 0.795435 -0.205465 -0.277172
0.7239 0.0717578 0.795848 -0.20553 -0.277288
0.724 0.0718083 0.796261 -0.205595 -0.277404
0.7241 0.0718588 0.796675 -0.20566 -0.277519
0.7242 0.0719093 0.797089 -0.205725 -0.277635
0.7243 0.0719598 0.797502 -0.20579 -0.27775
0.7244 0.0720103 0.797916 -0.205855 -0.277866
0.7245 0.0720608 0.798331 -0.20592 -0.277981
0.7246 0.0721113 0.798745 -0.205985 -0.278097
0.7247 0.0721619 0.79916 -0.20605 -0.278212
0.7248 0.0722124 0.799574 -0.206115 -0.278328
0.7249 0.072263 0.799989 -0.20618 -0.278443
0.725 0.0723135 0.800404 -0.206245 -0.278559
0.7251 0.0723641 0.80082 -0.20631 -0.278674
0.7252 0.0724147 0.801235 -0.206375 -0.278789
0.7253 0.0724653 0.801651 -0.206439 -0.278905
0.7254 0.0725159 0.802067 -0.206504 -0.27902
0.7255 0.0725665 0.802483 -0.206569 -0.279135
0.7256 0.0726171 0.802899 -0.206634 -0.279251
0.7257 0.0726677 0.803316 -0.206698 -0.279366
0.7258 0.0727183 0.803733 -0.206763 -0.279481
0.7259 0.072769 0.804149 -0.206828 -0.279597
0.726 0.0728196 0.804566 -0.206892 -0.279712
0.7261 0.0728703 0.804984 -0.206957 -0.279827
0.7262 0.0729209 0.805401 -0.207021 -0.279942
0.7263 0.0729716 0.805819 -0.207086 -0.280058
0.7264 0.0730223 0.806237 -0.207151 -0.280173
0.7265 0.073073 0.806655 -0.207215 -0.280288
0.7266 0.0731236 0.807073 -0.207279 -0.280403
0.7267 0.0731743 0.807491 -0.207344 -0.280518
0.7268 0.0732251 0.80791 -0.207408 -0.280633
0.7269 0.0732758 0.808329 -0.207473 -0.280749
0.727 0.0733265 0.808748 -0.207537 -0.280864
0.7271 0.0733772 0.809167 -0.207601 -0.280979
0.7272 0.073428 0.809586 -0.207666 -0.281094
0.7273 0.0734787 0.810006 -0.20773 -0.281209
0.7274 0.0735295 0.810425 -0.207794 -0.281324
0.7275 0.0735803 0.810845 -0.207859 -0.281439
0.7276 0.0736311 0.811265 -0.207923 -0.281554
0.7277 0.0736818 0.811686 -0.207987 -0.281669
0.7278 0.0737326 0.812106 -0.208051 -0.281784
0.7279 0.0737834 0.812527 -0.208115 -0.281899
0.728 0.0738343 0.812948 -0.208179 -0.282014
0.7281 0.0738851 0.813369 -0.208243 -0.282129
0.7282 0.0739359 0.81379 -0.208307 -0.282243
0.7283 0.0739868 0.814212 -0.208372 -0.282358
0.7284 0.0740376 0.814633 -0.208436 -0.282473
0.7285 0.0740885 0.815055 -0.2085 -0.282588
0.7286 0.0741393 0.815477 -0.208563 -0.282703
0.7287 0.0741902 0.8159 -0.208627 -0.282818
0.7288 0.0742411 0.816322 -0.208691 -0.282932
0.7289 0.074292 0.816745 -0.208755 -0.283047
0.729 0.0743428 0.817168 -0.208819 -0.283162
0.7291 0.0743937 0.817591 -0.208883 -0.283277
0.7292 0.0744447 0.818014 -0.208947 -0.283391
0.7293 0.0744956 0.818437 -0.209011 -0.283506
0.7294 0.0745465 0.818861 -0.209074 -0.283621
0.7295 0.0745974 0.819285 -0.209138 -0.283735
0.7296 0.0746484 0.819709 -0.209202 -0.28385
0.7297 0.0746993 0.820133 -0.209265 -0.283965
0.7298 0.0747503 0.820557 -0.209329 -0.284079
0.7299 0.0748013 0.820982 -0.209393 -0.284194
0.73 0.0748523 0.821407 -0.209456 -0.284309
0.7301 0.0749032 0.821832 -0.20952 -0.284423
0.7302 0.0749542 0.822257 -0.209583 -0.284538
0.7303 0.0750052 0.822682 -0.209647 -0.284652
0.7304 0.0750562 0.823108 -0.20971 -0.284767
0.7305 0.0751073 0.823533 -0.209774 -0.284881
0.7306 0.0751583 0.823959 -0.209837 -0.284996
0.7307 0.0752093 0.824385 -0.209901 -0.28511
0.7308 0.0752604 0.824812 -0.209964 -0.285225
0.7309 0.0753114 0.825238 -0.210028 -0.285339
0.731 0.0753625 0.825665 -0.210091 -0.285453
0.7311 0.0754136 0.826092 -0.210154 -0.285568
0.7312 0.0754646 0.826519 -0.210218 -0.285682
0.7313 0.0755157 0.826947 -0.210281 -0.285797
0.7314 0.0755668 0.827374 -0.210344 -0.285911
0.7315 0.0756179 0.827802 -0.210407 -0.286025
0.7316 0.075669 0.82823 -0.210471 -0.28614
0.7317 0.0757201 0.828658 -0.210534 -0.286254
0.7318 0.0757713 0.829086 -0.210597 -0.286368
0.7319 0.0758224 0.829515 -0.21066 -0.286482
0.732 0.0758735 0.829943 -0.210723 -0.286597
0.7321 0.0759247 0.830372 -0.210786 -0.286711
0.7322 0.0759758 0.830801 -0.210849 -0.286825
0.7323 0.076027 0.831231 -0.210912 -0.286939
0.7324 0.0760782 0.83166 -0.210975 -0.287054
0.7325 0.0761294 0.83209 -0.211038 -0.287168
0.7326 0.0761805 0.83252 -0.211101 -0.287282
0.7327 0.0762317 0.83295 -0.211164 -0.287396
0.7328 0.0762829 0.83338 -0.211227 -0.28751
0.7329 0.0763342 0.833811 -0.21129 -0.287624
0.733 0.0763854 0.834241 -0.211353 -0.287738
0.7331 0.0764366 0.834672 -0.211416 -0.287852
0.7332 0.0764878 0.835103 -0.211478 -0.287966
0.7333 0.0765391 0.835535 -0.211541 -0.28808
0.7334 0.0765903 0.835966 -0.211604 -0.288194
0.7335 0.0766416 0.836398 -0.211667 -0.288308
0.7336 0.0766929 0.83683 -0.211729 -0.288422
0.7337 0.0767441 0.837262 -0.211792 -0.288536
0.7338 0.0767954 0.837694 -0.211855 -0.28865
0.7339 0.0768467 0.838127 -0.211917 -0.288764
0.734 0.076898 0.838559 -0.21198 -0.288878
0.7341 0.0769493 0.838992 -0.212042 -0.288992
0.7342 0.0770007 0.839425 -0.212105 -0.289106
0.7343 0.077052 0.839859 -0.212168 -0.28922
0.7344 0.0771033 0.840292 -0.21223 -0.289333
0.7345 0.0771547 0.840726 -0.212293 -0.289447
0.7346 0.077206 0.84116 -0.212355 -0.289561
0.7347 0.0772574 0.841594 -0.212417 -0.289675
0.7348 0.0773087 0.842028 -0.21248 -0.289789
0.7349 0.0773601 0.842463 -0.212542 -0.289902
0.735 0.0774115 0.842897 -0.212604 -0.290016
0.7351 0.0774629 0.843332 -0.212667 -0.29013
0.7352 0.0775143 0.843767 -0.212729 -0.290243
0.7353 0.0775657 0.844203 -0.212791 -0.290357
0.7354 0.0776171 0.844638 -0.212854 -0.290471
0.7355 0.0776685 0.845074 -0.212916 -0.290584
0.7356 0.0777199 0.84551 -0.212978 -0.290698
0.7357 0.0777714 0.845946 -0.21304 -0.290812
0.7358 0.0778228 0.846382 -0.213102 -0.290925
0.7359 0.0778742 0.846819 -0.213164 -0.291039
0.736 0.0779257 0.847255 -0.213227 -0.291152
0.7361 0.0779772 0.847692 -0.213289 -0.291266
0.7362 0.0780286 0.848129 -0.213351 -0.291379
0.7363 0.0780801 0.848567 -0.213413 -0.291493
0.7364 0.0781316 0.849004 -0.213475 -0.291606
0.7365 0.0781831 0.849442 -0.213537 -0.29172
0.7366 0.0782346 0.84988 -0.213599 -0.291833
0.7367 0.0782861 0.850318 -0.21366 -0.291947
0.7368 0.0783377 0.850757 -0.213722 -0.29206
0.7369 0.0783892 0.851195 -0.213784 -0.292173
0.737 0.0784407 0.851634 -0.213846 -0.292287
0.7371 0.0784923 0.852073 -0.213908 -0.2924
0.7372 0.0785438 0.852512 -0.21397 -0.292513
0.7373 0.0785954 0.852951 -0.214031 -0.292627
0.7374 0.0786469 0.853391 -0.214093 -0.29274
0.7375 0.0786985 0.853831 -0.214155 -0.292853
0.7376 0.0787501 0.854271 -0.214216 -0.292967
0.7377 0.0788017 0.854711 -0.214278 -0.29308
0.7378 0.0788533 0.855151 -0.21434 -0.293193
0.7379 0.0789049 0.855592 -0.214401 -0.293306
0.738 0.0789565 0.856033 -0.214463 -0.293419
0.7381 0.0790081 0.856474 -0.214525 -0.293533
0.7382 0.0790598 0.856915 -0.214586 -0.293646
0.7383 0.0791114 0.857356 -0.214648 -0.293759
0.7384 0.079163 0.857798 -0.214709 -0.293872
0.7385 0.0792147 0.85824 -0.21477 -0.293985
0.7386 0.0792664 0.858682 -0.214832 -0.294098
0.7387 0.079318 0.859124 -0.214893 -0.294211
0.7388 0.0793697 0.859566 -0.214955 -0.294324
0.7389 0.0794214 0.860009 -0.215016 -0.294437
0.739 0.0794731 0.860452 -0.215077 -0.29455
0.7391 0.0795248 0.860895 -0.215139 -0.294663
0.7392 0.0795765 0.861338 -0.2152 -0.294776
0.7393 0.0796282 0.861782 -0.215261 -0.294889
0.7394 0.0796799 0.862225 -0.215322 -0.295002
0.7395 0.0797316 0.862669 -0.215384 -0.295115
0.7396 0.0797834 0.863113 -0.215445 -0.295228
0.7397 0.0798351 0.863558 -0.215506 -0.295341
0.7398 0.0798869 0.864002 -0.215567 -0.295454
0.7399 0.0799386 0.864447 -0.215628 -0.295567
0.74 0.0799904 0.864892 -0.215689 -0.29568
0.7401 0.0800422 0.865337 -0.21575 -0.295792
0.7402 0.080094 0.865782 -0.215811 -0.295905
0.7403 0.0801457 0.866228 -0.215872 -0.296018
0.7404 0.0801975 0.866674 -0.215933 -0.296131
0.7405 0.0802494 0.86712 -0.215994 -0.296243
0.7406 0.0803012 0.867566 -0.216055 -0.296356
0.7407 0.080353 0.868012 -0.216116 -0.296469
0.7408 0.0804048 0.868459 -0.216177 -0.296582
0.7409 0.0804566 0.868906 -0.216238 -0.296694
0.741 0.0805085 0.869353 -0.216298 -0.296807
0.7411 0.0805603 0.8698 -0.216359 -0.29692
0.7412 0.0806122 0.870247 -0.21642 -0.297032
0.7413 0.0806641 0.870695 -0.216481 -0.297145
0.7414 0.0807159 0.871143 -0.216541 -0.297257
0.7415 0.0807678 0.871591 -0.216602 -0.29737
0.7416 0.0808197 0.872039 -0.216663 -0.297482
0.7417 0.0808716 0.872488 -0.216723 -0.297595
0.7418 0.0809235 0.872936 -0.216784 -0.297707
0.7419 0.0809754 0.873385 -0.216845 -0.29782
0.742 0.0810273 0.873834 -0.216905 -0.297932
0.7421 0.0810792 0.874284 -0.216966 -0.298045
0.7422 0.0811312 0.874733 -0.217026 -0.298157
0.7423 0.0811831 0.875183 -0.217087 -0.29827
0.7424 0.0812351 0.875633 -0.217147 -0.298382
0.7425 0.081287 0.876083 -0.217207 -0.298495
0.7426 0.081339 0.876534 -0.217268 -0.298607
0.7427 0.081391 0.876984 -0.217328 -0.298719
0.7428 0.0814429 0.877435 -0.217389 -0.298832
0.7429 0.0814949 0.877886 -0.217449 -0.298944
0.743 0.0815469 0.878337 -0.217509 -0.299056
0.7431 0.0815989 0.878789 -0.217569 -0.299168
0.7432 0.0816509 0.87924 -0.21763 -0.299281
0.7433 0.0817029 0.879692 -0.21769 -0.299393
0.7434 0.0817549 0.880144 -0.21775 -0.299505
0.7435 0.081807 0.880597 -0.21781 -0.299617
0.7436 0.081859 0.881049 -0.21787 -0.299729
0.7437 0.0819111 0.881502 -0.217931 -0.299842
0.7438 0.0819631 0.881955 -0.217991 -0.299954
0.7439 0.0820152 0.882408 -0.218051 -0.300066
0.744 0.0820672 0.882861 -0.218111 -0.300178
0.7441 0.0821193 0.883315 -0.218171 -0.30029
0.7442 0.0821714 0.883769 -0.218231 -0.300402
0.7443 0.0822235 0.884223 -0.218291 -0.300514
0.7444 0.0822756 0.884677 -0.218351 -0.300626
0.7445 0.0823277 0.885131 -0.218411 -0.300738
0.7446 0.0823798 0.885586 -0.21847 -0.30085
0.7447 0.0824319 0.886041 -0.21853 -0.300962
0.7448 0.082484 0.886496 -0.21859 -0.301074
0.7449 0.0825361 0.886951 -0.21865 -0.301186
0.745 0.0825883 0.887407 -0.21871 -0.301298
0.7451 0.0826404 0.887862 -0.218769 -0.30141
0.7452 0.0826926 0.888318 -0.218829 -0.301522
0.7453 0.0827447 0.888774 -0.218889 -0.301634
0.7454 0.0827969 0.889231 -0.218949 -0.301745
0.7455 0.0828491 0.889687 -0.219008 -0.301857
0.7456 0.0829013 0.890144 -0.219068 -0.301969
0.7457 0.0829535 0.890601 -0.219127 -0.302081
0.7458 0.0830057 0.891058 -0.219187 -0.302193
0.7459 0.0830579 0.891516 -0.219247 -0.302304
0.746 0.0831101 0.891973 -0.219306 -0.302416
0.7461 0.0831623 0.892431 -0.219366 -0.302528
0.7462 0.0832145 0.892889 -0.219425 -0.30264
0.7463 0.0832667 0.893348 -0.219485 -0.302751
0.7464 0.083319 0.893806 -0.219544 -0.302863
0.7465 0.0833712 0.894265 -0.219603 -0.302975
0.7466 0.0834235 0.894724 -0.219663 -0.303086
0.7467 0.0834757 0.895183 -0.219722 -0.303198
0.7468 0.083528 0.895642 -0.219781 -0.303309
0.7469 0.0835803 0.896102 -0.219841 -0.303421
0.747 0.0836326 0.896562 -0.2199 -0.303532
0.7471 0.0836849 0.897022 -0.219959 -0.303644
0.7472 0.0837372 0.897482 -0.220018 -0.303756
0.7473 0.0837895 0.897942 -0.220078 -0.303867
0.7474 0.0838418 0.898403 -0.220137 -0.303978
0.7475 0.0838941 0.898864 -0.220196 -0.30409
0.7476 0.0839464 0.899325 -0.220255 -0.304201
0.7477 0.0839988 0.899787 -0.220314 -0.304313
0.7478 0.0840511 0.900248 -0.220373 -0.304424
0.7479 0.0841034 0.90071 -0.220432 -0.304536
0.748 0.0841558 0.901172 -0.220491 -0.304647
0.7481 0.0842082 0.901634 -0.22055 -0.304758
0.7482 0.0842605 0.902097 -0.220609 -0.30487
0.7483 0.0843129 0.902559 -0.220668 -0.304981
0.7484 0.0843653 0.903022 -0.220727 -0.305092
0.7485 0.0844177 0.903485 -0.220786 -0.305203
0.7486 0.0844701 0.903949 -0.220845 -0.305315
0.7487 0.0845225 0.904412 -0.220903 -0.305426
0.7488 0.0845749 0.904876 -0.220962 -0.305537
0.7489 0.0846273 0.90534 -0.221021 -0.305648
0.749 0.0846797 0.905804 -0.22108 -0.305759
0.7491 0.0847322 0.906268 -0.221138 -0.305871
0.7492 0.0847846 0.906733 -0.221197 -0.305982
0.7493 0.0848371 0.907198 -0.221256 -0.306093
0.7494 0.0848895 0.907663 -0.221314 -0.306204
0.7495 0.084942 0.908128 -0.221373 -0.306315
0.7496 0.0849944 0.908594 -0.221432 -0.306426
0.7497 0.0850469 0.90906 -0.22149 -0.306537
0.7498 0.0850994 0.909526 -0.221549 -0.306648
0.7499 0.0851519 0.909992 -0.221607 -0.306759
0.75 0.0852044 0.910458 -0.221666 -0.30687
0.7501 0.0852569 0.910925 -0.221724 -0.306981
0.7502 0.0853094 0.911392 -0.221783 -0.307092
0.7503 0.0853619 0.911859 -0.221841 -0.307203
0.7504 0.0854144 0.912326 -0.221899 -0.307314
0.7505 0.085467 0.912794 -0.221958 -0.307425
0.7506 0.0855195 0.913261 -0.222016 -0.307536
0.7507 0.085572 0.913729 -0.222074 -0.307646
0.7508 0.0856246 0.914197 -0.222133 -0.307757
0.7509 0.0856772 0.914666 -0.222191 -0.307868
0.751 0.0857297 0.915135 -0.222249 -0.307979
0.7511 0.0857823 0.915603 -0.222307 -0.30809
0.7512 0.0858349 0.916072 -0.222365 -0.3082
0.7513 0.0858875 0.916542 -0.222424 -0.308311
0.7514 0.08594 0.917011 -0.222482 -0.308422
0.7515 0.0859926 0.917481 -0.22254 -0.308532
0.7516 0.0860453 0.917951 -0.222598 -0.308643
0.7517 0.0860979 0.918421 -0.222656 -0.308754
0.7518 0.0861505 0.918892 -0.222714 -0.308864
0.7519 0.0862031 0.919362 -0.222772 -0.308975
0.752 0.0862558 0.919833 -0.22283 -0.309086
0.7521 0.0863084 0.920304 -0.222888 -0.309196
0.7522 0.086361 0.920776 -0.222946 -0.309307
0.7523 0.0864137 0.921247 -0.223004 -0.309417
0.7524 0.0864664 0.921719 -0.223061 -0.309528
0.7525 0.086519 0.922191 -0.223119 -0.309638
0.7526 0.0865717 0.922663 -0.223177 -0.309749
0.7527 0.0866244 0.923136 -0.223235 -0.309859
0.7528 0.0866771 0.923608 -0.223293 -0.30997
0.7529 0.0867298 0.924081 -0.22335 -0.31008
0.753 0.0867825 0.924554 -0.223408 -0.31019
0.7531 0.0868352 0.925028 -0.223466 -0.310301
0.7532 0.0868879 0.925501 -0.223523 -0.310411
0.7533 0.0869406 0.925975 -0.223581 -0.310522
0.7534 0.0869934 0.926449 -0.223638 -0.310632
0.7535 0.0870461 0.926924 -0.223696 -0.310742
0.7536 0.0870988 0.927398 -0.223754 -0.310852
0.7537 0.0871516 0.927873 -0.223811 -0.310963
0.7538 0.0872043 0.928348 -0.223869 -0.311073
0.7539 0.0872571 0.928823 -0.223926 -0.311183
0.754 0.0873099 0.929298 -0.223983 -0.311293
0.7541 0.0873627 0.929774 -0.224041 -0.311404
0.7542 0.0874154 0.93025 -0.224098 -0.311514
0.7543 0.0874682 0.930726 -0.224156 -0.311624
0.7544 0.087521 0.931202 -0.224213 -0.311734
0.7545 0.0875738 0.931679 -0.22427 -0.311844
0.7546 0.0876267 0.932156 -0.224328 -0.311954
0.7547 0.0876795 0.932633 -0.224385 -0.312064
0.7548 0.0877323 0.93311 -0.224442 -0.312174
0.7549 0.0877851 0.933587 -0.224499 -0.312284
0.755 0.087838 0.934065 -0.224556 -0.312394
0.7551 0.0878908 0.934543 -0.224614 -0.312504
0.7552 0.0879437 0.935021 -0.224671 -0.312614
0.7553 0.0879965 0.9355 -0.224728 -0.312724
0.7554 0.0880494 0.935978 -0.224785 -0.312834
0.7555 0.0881023 0.936457 -0.224842 -0.312944
0.7556 0.0881551 0.936936 -0.224899 -0.313054
0.7557 0.088208 0.937416 -0.224956 -0.313164
0.7558 0.0882609 0.937895 -0.225013 -0.313274
0.7559 0.0883138 0.938375 -0.22507 -0.313384
0.756 0.0883667 0.938855 -0.225127 -0.313493
0.7561 0.0884196 0.939335 -0.225184 -0.313603
0.7562 0.0884726 0.939816 -0.22524 -0.313713
0.7563 0.0885255 0.940296 -0.225297 -0.313823
0.7564 0.0885784 0.940777 -0.225354 -0.313932
0.7565 0.0886314 0.941258 -0.225411 -0.314042
0.7566 0.0886843 0.94174 -0.225468 -0.314152
0.7567 0.0887373 0.942221 -0.225524 -0.314262
0.7568 0.0887902 0.942703 -0.225581 -0.314371
0.7569 0.0888432 0.943185 -0.225638 -0.314481
0.757 0.0888962 0.943668 -0.225694 -0.31459
0.7571 0.0889491 0.94415 -0.225751 -0.3147
0.7572 0.0890021 0.944633 -0.225807 -0.31481
0.7573 0.0890551 0.945116 -0.225864 -0.314919
0.7574 0.0891081 0.945599 -0.225921 -0.315029
0.7575 0.0891611 0.946083 -0.225977 -0.315138
0.7576 0.0892141 0.946567 -0.226034 -0.315248
0.7577 0.0892671 0.947051 -0.22609 -0.315357
0.7578 0.0893202 0.947535 -0.226146 -0.315467
0.7579 0.0893732 0.948019 -0.226203 -0.315576
0.758 0.0894262 0.948504 -0.226259 -0.315685
0.7581 0.0894793 0.948989 -0.226316 -0.315795
0.7582 0.0895323 0.949474 -0.226372 -0.315904
0.7583 0.0895854 0.949959 -0.226428 -0.316014
0.7584 0.0896385 0.950445 -0.226484 -0.316123
0.7585 0.0896915 0.950931 -0.226541 -0.316232
0.7586 0.0897446 0.951417 -0.226597 -0.316342
0.7587 0.0897977 0.951903 -0.226653 -0.316451
0.7588 0.0898508 0.95239 -0.226709 -0.31656
0.7589 0.0899039 0.952877 -0.226765 -0.316669
0.759 0.089957 0.953364 -0.226822 -0.316779
0.7591 0.0900101 0.953851 -0.226878 -0.316888
0.7592 0.0900632 0.954338 -0.226934 -0.316997
0.7593 0.0901163 0.954826 -0.22699 -0.317106
0.7594 0.0901695 0.955314 -0.227046 -0.317215
0.7595 0.0902226 0.955802 -0.227102 -0.317324
0.7596 0.0902757 0.956291 -0.227158 -0.317433
0.7597 0.0903289 0.956779 -0.227214 -0.317542
0.7598 0.090382 0.957268 -0.22727 -0.317652
0.7599 0.0904352 0.957757 -0.227325 -0.317761
0.76 0.0904884 0.958247 -0.227381 -0.31787
0.7601 0.0905416 0.958736 -0.227437 -0.317979
0.7602 0.0905947 0.959226 -0.227493 -0.318088
0.7603 0.0906479 0.959716 -0.227549 -0.318197
0.7604 0.0907011 0.960207 -0.227604 -0.318305
0.7605 0.0907543 0.960697 -0.22766 -0.318414
0.7606 0.0908075 0.961188 -0.227716 -0.318523
0.7607 0.0908607 0.961679 -0.227771 -0.318632
0.7608 0.090914 0.962171 -0.227827 -0.318741
0.7609 0.0909672 0.962662 -0.227883 -0.31885
0.761 0.0910204 0.963154 -0.227938 -0.318959
0.7611 0.0910737 0.963646 -0.227994 -0.319067
0.7612 0.0911269 0.964138 -0.228049 -0.319176
0.7613 0.0911802 0.964631 -0.228105 -0.319285
0.7614 0.0912334 0.965124 -0.22816 -0.319394
0.7615 0.0912867 0.965617 -0.228216 -0.319502
0.7616 0.09134 0.96611 -0.228271 -0.319611
